Language,Index,Word
ml,106,ഷാഗിംഗ്
ml,107,അവൾ
ml,108,ഷീറ്റ്
ml,109,ഷെയ്റ്റ്
ml,110,shits
ml,111,തിന്നിട്ടില്ല
ml,112,ഷോർട്ട്
ml,113,ഷൈറ്റി
ml,114,സ്കാൻ
ml,115,മന്ദഹസരം
ml,116,സ്നെഗമാ
ml,117,പുഞ്ചിരി
ml,118,പിടിക്കുക
ml,119,വെറുക്കപ്പെട്ടയാൾ
ml,120,സ്പെയ്ക്
ml,121,തുളച്ച്
ml,122,വൃഷണം
ml,123,പേ
ml,124,ടിത്ത്
ml,125,കുഴപ്പമില്ല
ml,126,യോനി
ml,127,വരാഗ്ര
ml,128,വാൽവ
ml,129,വാങ്
ml,130,വാൻ
ml,131,വേശ്യ
ml,132,x റേറ്റുചെയ്തു
ml,133,xxx
mn,0,үр хөндөлт
mn,1,шулуун гэдсээр
mn,2,ану
mn,3,илжиг
mn,4,илжигчин
mn,5,asshole
mn,6,ballbag
mn,7,бөмбөг
mn,8,новш
mn,9,bellend
mn,10,bestial
mn,11,хамгийн сайн сайхан
mn,12,гичий
mn,13,бөхийж байна
mn,14,цуст
mn,15,blowjob
mn,16,bollok
mn,17,boob
mn,18,хярс
mn,19,хөх
mn,20,buceta
mn,21,бөх
mn,22,butt
mn,23,хивсний muncher
mn,24,хяруу
mn,25,cipa
mn,26,clitoris
mn,27,cock
mn,28,cock-sucker
mn,29,тогоонууд
mn,30,coon
mn,31,гэж хэлэв
mn,32,cum
mn,33,cumshot
mn,34,cunillingus
mn,35,cunt
mn,36,новш гэж
mn,37,дик
mn,38,дасгал
mn,39,dildos
mn,40,динамик
mn,41,нохой-fucker
mn,42,duche
mn,43,далан
mn,44,ялгаруулах
mn,45,ejaculated
mn,46,ирэгжсэн
mn,47,ejaculating
mn,48,ejaculation
mn,49,fag
mn,50,fagging
mn,51,fagot
mn,52,fagots
mn,53,fanny
mn,54,хөмсөг
mn,55,харилцаа холбоо
mn,56,хоног
mn,57,fuck
mn,58,fucked
mn,59,fucker
mn,60,fuckers
mn,61,fucking
mn,62,fuckings
mn,63,fucks
mn,64,fudge packer
mn,65,бурханлиг шүү
mn,66,goddamn
mn,67,там
mn,68,өдөр
mn,69,horny
mn,70,jerk-off
mn,71,kock
mn,72,labia
mn,73,хүсэл тачаал
mn,74,луйвар хийх
mn,75,masochist
mn,76,masturbate
mn,77,ээж fucker
mn,78,nazi
mn,79,nigger
mn,80,niggers
mn,81,orgasim
mn,82,дур
mn,83,дуртай
mn,84,pecker
mn,85,шодой
mn,86,piss
mn,87,тэнүүлчин
mn,88,pisser
mn,89,эгч нар
mn,90,писсинг
mn,91,pissoff
mn,92,poop
mn,93,порно
mn,94,порнограф
mn,95,prick
mn,96,pricks
mn,97,pube
mn,98,pussies
mn,99,pussy
mn,100,хүчингийн хэрэг
mn,101,rapist
mn,102,retard
mn,103,rimming
mn,104,садист
mn,105,сунгах
mn,106,scrotum
mn,107,үрийн шингэн
mn,108,хүйс
mn,109,шаг
mn,110,shagging
mn,111,shemale
mn,112,шив
mn,113,shite
mn,114,шившлэг
mn,115,буулгасан
mn,116,сэгсрэх
mn,117,shitty
mn,118,skank
mn,119,slut
mn,120,sluts
mn,121,smegma
mn,122,смит
mn,123,хулгайлах
mn,124,хүүгийнхээ тухай
mn,125,spac
mn,126,үйрмэг
mn,127,титэм
mn,128,tit
mn,129,tits
mn,130,titt
mn,131,турс
mn,132,үтрээ
mn,133,viagra
mn,134,vulva
mn,135,ван
mn,136,wank
mn,137,эрхлэгч
mn,138,x үнэлгээтэй
mn,139,xxx
mr,0,गर्भपात
mr,1,गुदा
mr,2,गाढव
mr,3,गांडुळ
mr,4,asses
mr,5,asshole
mr,6,assholes
mr,7,ballbag
mr,8,चेंडू
mr,9,बॅस्टर्ड
mr,10,बेलेंड
mr,11,बेस्टियल
mr,12,प्राण्यांबरोबर
mr,13,कुत्री
mr,14,बिट्स
mr,15,खूनी
mr,16,blowjob
mr,17,बोलोक
mr,18,बोब
mr,19,स्तन
mr,20,बसीटा
mr,21,बम
mr,22,बट
mr,23,कार्पेट मुन्चर
mr,24,चिंक
mr,25,सिपा
mr,26,क्लिटोरिस
mr,27,मुर्ख
mr,28,मांसाहारी
mr,29,कॉक्स
mr,30,कॉनन
mr,31,बकवास
mr,32,सह
mr,33,cumshot
mr,34,कनिलिंगस
mr,35,कांट
mr,36,धिक्कार
mr,37,डिक
mr,38,dildo
mr,39,डिल्डो
mr,40,डंक
mr,41,duche
mr,42,डाईक
mr,43,उद्गार
mr,44,उत्साही
mr,45,ejaculates
mr,46,उत्सुकता
mr,47,स्खलन
mr,48,फॅग
mr,49,फॅगिंग
mr,50,फॅगॉट
mr,51,फॅगॉट्स
mr,52,फॅनी
mr,53,फेलिंग
mr,54,फॅलेटीओ
mr,55,निकला
mr,56,fucked
mr,57,गुप्तचर
mr,58,fuckers
mr,59,fucking
mr,60,fuckings
mr,61,fucks
mr,62,फडगे पॅकर
mr,63,देव-शापित
mr,64,देव
mr,65,नरक
mr,66,होरे
mr,67,शिंग
mr,68,झटका बंद
mr,69,कॉक
mr,70,लॅबिया
mr,71,वासना
mr,72,मासोचिस्ट
mr,73,हस्तमैथुन करा
mr,74,आई माकड
mr,75,नाझी
mr,76,निगर
mr,77,निगार
mr,78,ऑर्गॅसिम
mr,79,संभोग
mr,80,orgasms
mr,81,चापटी
mr,82,पुरुषाचे जननेंद्रिय
mr,83,पेशी
mr,84,pissed
mr,85,पिसर
mr,86,pisses
mr,87,पिसिंग
mr,88,पिसोफ
mr,89,घाट
mr,90,अश्लील
mr,91,पोर्नोग्राफी
mr,92,मुरुम
mr,93,प्रिक्स
mr,94,प्यूब
mr,95,pussies
mr,96,मांजर
mr,97,बलात्कार
mr,98,गुदाशय
mr,99,मंद
mr,100,rimming
mr,101,दुःखी
mr,102,screwing
mr,103,स्क्रोटम
mr,104,वीर्य
mr,105,लिंग
mr,106,शेग
mr,107,shagging
mr,108,शेमले
mr,109,विचित्र
mr,110,shite
mr,111,shits
mr,112,shitted
mr,113,shitting
mr,114,shitty
mr,115,घाणेरडा
mr,116,फट
mr,117,sluts
mr,118,सुगंध
mr,119,स्मट
mr,120,छेडछाड
mr,121,मुलगा-एक-कुत्री
mr,122,spac
mr,123,तिरस्कार
mr,124,परीक्षक
mr,125,शीर्षक
mr,126,टिट
mr,127,टर्ड
mr,128,योनी
mr,129,वियाग्रा
mr,130,वल्वा
mr,131,वांग
mr,132,विंक
mr,133,वेश्या
mr,134,एक्स रेट केले
mr,135,xxx
ms,0,pengguguran
ms,1,dubur
ms,2,anus
ms,3,keldai
ms,4,ass fucker
ms,5,asshole
ms,6,assholes
ms,7,ballbag
ms,8,bola
ms,9,bajingan
ms,10,bellend
ms,11,bestial
ms,12,bestiality
ms,13,jalang
ms,14,bitches
ms,15,janggut
ms,16,berdarah
ms,17,blowjob
ms,18,bollok
ms,19,boob
ms,20,buah dada
ms,21,payudara
ms,22,buceta
ms,23,bum
ms,24,pantat
ms,25,muncher permaidani
ms,26,chink
ms,27,cipa
ms,28,kelentit
ms,29,ayam jantan
ms,30,penis ayam
ms,31,ayam sabung
ms,32,coon
ms,33,omong kosong
ms,34,merangkap
ms,35,cumshot
ms,36,cunillingus
ms,37,kemaluan wanita
ms,38,sialan
ms,39,batang
ms,40,dildo
ms,41,dildos
ms,42,dink
ms,43,anjing-fucker
ms,44,duche
ms,45,dyke
ms,46,ejakulasi
ms,47,fag
ms,48,fagging
ms,49,fagot
ms,50,fagots
ms,51,fanny
ms,52,felching
ms,53,fellatio
ms,54,flange
ms,55,fuck
ms,56,fucked
ms,57,fucker
ms,58,fuckers
ms,59,fucking
ms,60,fuckings
ms,61,mengongkek
ms,62,pembungkus fudge
ms,63,tuhan-tuhan
ms,64,goddamn
ms,65,neraka
ms,66,hori
ms,67,horny
ms,68,jerk-off
ms,69,kock
ms,70,labia
ms,71,nafsu
ms,72,lusting
ms,73,masokis
ms,74,melancap
ms,75,ibu fucker
ms,76,nazi
ms,77,nigger
ms,78,niggers
ms,79,orgasim
ms,80,orgasme
ms,81,pecker
ms,82,zakar
ms,83,kencing
ms,84,marah
ms,85,pisser
ms,86,pisses
ms,87,pissing
ms,88,pissoff
ms,89,kotoran
ms,90,porno
ms,91,pornografi
ms,92,tusukan
ms,93,helah
ms,94,pube
ms,95,pussies
ms,96,pussy
ms,97,rogol
ms,98,pemerkosaan
ms,99,rektum
ms,100,retard
ms,101,rimming
ms,102,sadis
ms,103,menyengat
ms,104,skrotum
ms,105,air mani
ms,106,seks
ms,107,shag
ms,108,shagging
ms,109,shemale
ms,110,shite
ms,111,menipu
ms,112,disingkirkan
ms,113,menampar
ms,114,shitty
ms,115,skank
ms,116,perempuan murahan
ms,117,sluts
ms,118,smegma
ms,119,smut
ms,120,ragut
ms,121,anak anjing
ms,122,spac
ms,123,spunk
ms,124,testis
ms,125,tit
ms,126,tits
ms,127,titt
ms,128,turd
ms,129,faraj
ms,130,viagra
ms,131,vulva
ms,132,wang
ms,133,wank
ms,134,pelacur
ms,135,x diberi nilai
ms,136,xxx
mt,0,abort
mt,1,anali
mt,2,anus
mt,3,ħmar
mt,4,ħmar-fucker
mt,5,ħmir
mt,6,asshole
mt,7,assholes
mt,8,ballbag
mt,9,blalen
mt,10,bagħal
mt,11,bellend
mt,12,bestjali
mt,13,bestjonalità
mt,14,kelba
mt,15,klieb il-baħar
mt,16,imdemmi
mt,17,blowjob
mt,18,bollok
mt,19,boob
mt,20,boobs
mt,21,isdra
mt,22,buceta
mt,23,bum
mt,24,butt
mt,25,muncher tat-twapet
mt,26,ixkora
mt,27,cipa
mt,28,klitoris
mt,29,vit
mt,30,vit li jreddgħu
mt,31,sriedak
mt,32,coon
mt,33,ħażin
mt,34,cum
mt,35,cumshot
mt,36,cunillingus
mt,37,cunt
mt,38,kkritikat
mt,39,dick
mt,40,dildo
mt,41,dildos
mt,42,dink
mt,43,kelb
mt,44,duche
mt,45,diga
mt,46,eġakula
mt,47,eġakulat
mt,48,eġakulati
mt,49,eġakulazzjoni
mt,50,fag
mt,51,ċpar
mt,52,fagot
mt,53,fagots
mt,54,fanny
mt,55,felching
mt,56,fellatio
mt,57,ħanek
mt,58,fuck
mt,59,fucked
mt,60,fucker
mt,61,fuckers
mt,62,fucking
mt,63,fuckings
mt,64,fucks
mt,65,fudge packer
mt,66,damned alla
mt,67,alla
mt,68,infern
mt,69,hore
mt,70,qarn
mt,71,jerk-off
mt,72,kock
mt,73,labia
mt,74,lust
mt,75,tħobb
mt,76,masochist
mt,77,masturbate
mt,78,omm fucker
mt,79,nazi
mt,80,nigger
mt,81,niggers
mt,82,orgasim
mt,83,orga
mt,84,pecker
mt,85,pene
mt,86,piss
mt,87,imqaxxar
mt,88,pisser
mt,89,pissing
mt,90,pissoff
mt,91,ħmieġ
mt,92,porn
mt,93,porno
mt,94,pornografija
mt,95,prick
mt,96,pricks
mt,97,pajp
mt,98,ħaffiefa
mt,99,pussy
mt,100,stupru
mt,101,rapist
mt,102,rektum
mt,103,ritard
mt,104,rimming
mt,105,sadist
mt,106,kamin
mt,107,skrottum
mt,108,semen
mt,109,sess
mt,110,shag
mt,111,tħawwir
mt,112,shemale
mt,113,shit
mt,114,shite
mt,115,shits
mt,116,shitted
mt,117,shitting
mt,118,shitty
mt,119,skank
mt,120,slut
mt,121,sluts
mt,122,smegma
mt,123,smut
mt,124,snatch
mt,125,iben tal-kelba
mt,126,spac
mt,127,imbuttat
mt,128,it-testikoli
mt,129,tit
mt,130,tits
mt,131,titt
mt,132,imfarrak
mt,133,vaġina
mt,134,viagra
mt,135,vulva
mt,136,wang
mt,137,wank
mt,138,whore
mt,139,x ratata
mt,140,xxx
my,0,သားလြှောခွငျး
my,1,စအို
my,2,မြည်းသည်
my,3,မြည်းကို-fucker
my,4,မြည်း
my,5,သေနာကောင်
my,6,assholes
my,7,ballbag
my,8,ဘောလုံး
my,9,ခွေးကောင်
my,10,bellend
my,11,bestial
my,12,bestiality
my,13,ခှေးမ
my,14,သှေးပါသော
my,15,blowjob
my,16,bollok
my,17,boob
my,18,ရင်သား
my,19,buceta
my,20,လူပျင်း
my,21,တင်းပါး
my,22,ကော်ဇော muncher
my,23,chink
my,24,cipa
my,25,အစေ့
my,26,ကြက်
my,27,ကြက်-sucker
my,28,cocks
my,29,coon
my,30,ကင်လုပ်ခိုင်း
my,31,cum
my,32,cumshot
my,33,cunillingus
my,34,cunt
my,35,သတောပဲ
my,36,ဒစ်
my,37,dildo
my,38,dildos
my,39,dink
my,40,ခွေး-fucker
my,41,ဒွိုက်
my,42,တမံ
my,43,သုက်
my,44,ejaculated
my,45,သုတ်ရည်လွှတ်
my,46,fag
my,47,fagging
my,48,fagot
my,49,fagots
my,50,fanny
my,51,felching
my,52,fellatio
my,53,အနားကွပ်
my,54,သေရော
my,55,fuck ဆိုတဲ့
my,56,အစုတ်ပလုတ်ကောင်
my,57,fuckers
my,58,fudge packer
my,59,ဘုရား-သူကပြောတယ်
my,60,goddamn
my,61,ငရဲ
my,62,hore
my,63,horny
my,64,လူရှုပ်-off
my,65,kock
my,66,labia
my,67,တဏှာ
my,68,lusting
my,69,masochist
my,70,masturbate
my,71,မိခင် fucker
my,72,နာဇီ
my,73,nigger
my,74,niggers
my,75,orgasim
my,76,အော်ဂဇင်
my,77,orgasm
my,78,pecker
my,79,ယောကျ်ားအင်္ဂါဇါတ်
my,80,piss
my,81,pissed
my,82,pisser
my,83,pisses
my,84,pissing
my,85,pissoff
my,86,poop
my,87,ညစ်ညမ်း
my,88,porno
my,89,ဝတ်လစ်စလစ်ရုပ်ရေးခြွယ်ခြင်း
my,90,ဖောက်ရာ
my,91,pube
my,92,pussies
my,93,pussy
my,94,မုဒိမ်းကျင့်
my,95,အဓမ္မပြုကျင့်
my,96,နှောင့်နှေး
my,97,rimming
my,98,လွန်စွာမှရက်စက်ကြမ်းကြုတ်
my,99,screwing
my,100,ကပ်ပယ်အိတ်
my,101,သုတ်ရည်
my,102,လိင်
my,103,shag
my,104,shagging
my,105,shemale
my,106,shit
my,107,shite
my,108,shitted
my,109,shitting
my,110,shitty
my,111,skank
my,112,slut
my,113,sluts
my,114,smegma
my,115,smut
my,116,လု
my,117,ခွေးမသား
my,118,spac
my,119,spunk
my,120,ဂှေးစေ့
my,121,tit
my,122,tits
my,123,titt
my,124,turd
my,125,မိန်းမအင်္ဂါအခေါင်း
my,126,viagra
my,127,vulva
my,128,wang
my,129,wank
my,130,မိန်းမပေါ့
my,131,x ကအဆင့်သတ်မှတ်ထားသော
my,132,xxx
nl,0,abortus
nl,1,anaal
nl,2,anus
nl,3,ezel
nl,4,ass-neuker
nl,5,ezels
nl,6,lul
nl,7,klootzakken
nl,8,ballbag
nl,9,ballen
nl,10,bastaard-
nl,11,bellend
nl,12,beestachtig
nl,13,beestachtigheid
nl,14,teef
nl,15,teven
nl,16,zeuren
nl,17,bloedig
nl,18,pijpbeurt
nl,19,bollok
nl,20,lobbes
nl,21,tieten
nl,22,borsten
nl,23,buceta
nl,24,kont
nl,25,mikpunt
nl,26,tapijt muncher
nl,27,spleet
nl,28,cipa
nl,29,clitoris
nl,30,pik
nl,31,cock-sucker
nl,32,hanen
nl,33,coon
nl,34,onzin
nl,35,cum
nl,36,klaarkomen
nl,37,cunillingus
nl,38,kut
nl,39,vloek
nl,40,dick
nl,41,dildo
nl,42,dildo's
nl,43,dink
nl,44,dog-neuker
nl,45,duche
nl,46,dijk
nl,47,ejaculaat
nl,48,ejaculatie
nl,49,ejaculeert
nl,50,zaadlozing
nl,51,flikker
nl,52,fagging
nl,53,takkenbossen
nl,54,fanny
nl,55,felching
nl,56,fellatio
nl,57,flens
nl,58,neuken
nl,59,fucked
nl,60,neuker
nl,61,fuckers
nl,62,fuckings
nl,63,neukt
nl,64,fudge packer
nl,65,god-damned
nl,66,godverdomme
nl,67,hel
nl,68,hore
nl,69,geile
nl,70,jerk-off
nl,71,kock
nl,72,schaamlippen
nl,73,lust
nl,74,begeren
nl,75,masochist
nl,76,masturberen
nl,77,moeder klootzak
nl,78,nazi
nl,79,neger
nl,80,negers
nl,81,orgasim
nl,82,orgasme
nl,83,orgasmes
nl,84,snavel
nl,85,penis
nl,86,pissen
nl,87,dronken
nl,88,pisser
nl,89,pissend
nl,90,pissing
nl,91,donder op
nl,92,achterschip
nl,93,porno
nl,94,pornografie
nl,95,prik
nl,96,prikt
nl,97,pube
nl,98,kutjes
nl,99,kutje
nl,100,verkrachting
nl,101,rapist
nl,102,rectum
nl,103,vertragen
nl,104,rimmen
nl,105,sadist
nl,106,schroeven
nl,107,scrotum
nl,108,sperma
nl,109,seks
nl,110,shag
nl,111,shagging
nl,112,shemale
nl,113,stront
nl,114,shite
nl,115,diarree
nl,116,schijten
nl,117,shitty
nl,118,slet
nl,119,sletten
nl,120,smegma
nl,121,roetvlek
nl,122,rukken
nl,123,son-of-a-teef
nl,124,spac
nl,125,fut
nl,126,zaadbal
nl,127,mees
nl,128,titt
nl,129,drol
nl,130,vagina
nl,131,viagra
nl,132,vulva
nl,133,wang
nl,134,wank
nl,135,hoer
nl,136,x beoordeeld
nl,137,xxx
pl,0,poronienie
pl,1,analny
pl,2,odbyt
pl,3,tyłek
pl,4,ass-fucker
pl,5,osły
pl,6,dupek
pl,7,dupki
pl,8,okrągła torba
pl,9,kulki
pl,10,drań
pl,11,dzwonek
pl,12,bestialski
pl,13,bestialstwo
pl,14,suka
pl,15,suki
pl,16,dziwka
pl,17,krwawy
pl,18,obciąganie
pl,19,bollok
pl,20,gafa
pl,21,cycki
pl,22,piersi
pl,23,buceta
pl,24,krupon
pl,25,muncher do dywanów
pl,26,szpara
pl,27,cipa
pl,28,łechtaczka
pl,29,kogut
pl,30,kogut-frajer
pl,31,kurki
pl,32,szop
pl,33,bzdury
pl,34,smar
pl,35,wytryski
pl,36,cunillingus
pl,37,cunt
pl,38,cholerny
pl,39,kutas
pl,40,dildo
pl,41,wibratory
pl,42,dink
pl,43,pieprzony pies
pl,44,księżna
pl,45,tama
pl,46,wykrzykiwać
pl,47,wytrysk
pl,48,papieros
pl,49,chichocząc
pl,50,pęk
pl,51,fagoty
pl,52,dupa
pl,53,felching
pl,54,fellatio
pl,55,kołnierz
pl,56,pierdolić
pl,57,pieprzony
pl,58,skurwiel
pl,59,skurwiele
pl,60,pierdolony
pl,61,pieprzone
pl,62,pieprzy
pl,63,fudge packer
pl,64,przeklęty
pl,65,piekło
pl,66,hore
pl,67,seksualnie podniecony
pl,68,szarpnięcie
pl,69,kock
pl,70,wargi sromowe
pl,71,żądza
pl,72,pożądanie
pl,73,masochista
pl,74,uprawiać masturbację
pl,75,matka skurwiela
pl,76,nazi
pl,77,czarnuch
pl,78,czarnuchy
pl,79,orgasim
pl,80,orgazm
pl,81,orgazmy
pl,82,penis
pl,83,siki
pl,84,zalany
pl,85,pisarz
pl,86,wkurza
pl,87,pissing
pl,88,odwal się
pl,89,rufa
pl,90,porno
pl,91,pornografia
pl,92,ukłucie
pl,93,ukłucia
pl,94,pube
pl,95,cipki
pl,96,kiciuś
pl,97,rzepak
pl,98,gwałciciel
pl,99,odbytnica
pl,100,opóźniać
pl,101,rimming
pl,102,sadysta
pl,103,wkręcanie
pl,104,worek mosznowy
pl,105,sperma
pl,106,seks
pl,107,kudły
pl,108,shagging
pl,109,shemale
pl,110,gówno
pl,111,sranie
pl,112,gówniany
pl,113,zdzira
pl,114,chlapa
pl,115,dziwki
pl,116,smegma
pl,117,świństwa
pl,118,urywek
pl,119,spac
pl,120,odwaga
pl,121,jądro
pl,122,cycek
pl,123,titt
pl,124,łajno
pl,125,pochwa
pl,126,wiagra
pl,127,srom
pl,128,wang
pl,129,wank
pl,130,kurwa
pl,131,x ocenione
pl,132,xxx
pt,0,aborto
pt,1,anal
pt,2,ânus
pt,3,bunda
pt,4,ass-filho da puta
pt,5,asses
pt,6,idiota
pt,7,idiotas
pt,8,saco de bola
pt,9,bolas
pt,10,desgraçado
pt,11,bellend
pt,12,bestial
pt,13,bestialidade
pt,14,cadela
pt,15,cadelas
pt,16,putaria
pt,17,sangrento
pt,18,boquete
pt,19,bollok
pt,20,peitos
pt,21,buceta
pt,22,vagabundo
pt,23,comedor de tapetes
pt,24,fenda
pt,25,cipa
pt,26,clitóris
pt,27,galo
pt,28,otário
pt,29,galos
pt,30,coon
pt,31,porcaria
pt,32,porra
pt,33,gozada
pt,34,cunillingus
pt,35,boceta
pt,36,droga
pt,37,pinto
pt,38,dildo
pt,39,dildos
pt,40,dink
pt,41,dog-filho da puta
pt,42,duche
pt,43,sapatona
pt,44,ejacular
pt,45,ejaculado
pt,46,ejacula
pt,47,ejaculação
pt,48,bicha
pt,49,fagging
pt,50,bichas
pt,51,fanny
pt,52,felching
pt,53,felação
pt,54,mesa
pt,55,fodido
pt,56,filhos da puta
pt,57,merdas
pt,58,fode
pt,59,empacotador de fudge
pt,60,maldito
pt,61,inferno
pt,62,hore
pt,63,com tesão
pt,64,bate uma
pt,65,kock
pt,66,lábios
pt,67,luxúria
pt,68,cobiçoso
pt,69,masoquista
pt,70,masturbar
pt,71,filho da puta
pt,72,nazista
pt,73,negro
pt,74,niggers
pt,75,orgasim
pt,76,orgasmo
pt,77,orgasmos
pt,78,pau
pt,79,pênis
pt,80,xixi
pt,81,puto
pt,82,pisser
pt,83,mijar
pt,84,mijando
pt,85,não me chateies
pt,86,cocô
pt,87,pornô
pt,88,porno
pt,89,pornografia
pt,90,pica
pt,91,picadas
pt,92,pube
pt,93,bichanos
pt,94,bichano
pt,95,estupro
pt,96,estuprador
pt,97,reto
pt,98,retardar
pt,99,rimming
pt,100,sádico
pt,101,aparafusar
pt,102,escroto
pt,103,sêmen
pt,104,sexo
pt,105,trepada
pt,106,transando
pt,107,transsexual
pt,108,merda
pt,109,shite
pt,110,calçado
pt,111,cagando
pt,112,skank
pt,113,vagabunda
pt,114,vadias
pt,115,smegma
pt,116,sujeira
pt,117,arrebatar
pt,118,spac
pt,119,coragem
pt,120,testículo
pt,121,peituda
pt,122,tetas
pt,123,titt
pt,124,vagina
pt,125,viagra
pt,126,vulva
pt,127,wang
pt,128,punheta
pt,129,prostituta
pt,130,x avaliado
pt,131,xxx
ro,0,intrerupere de sarcina
ro,1,anal
ro,2,anus
ro,3,cur
ro,4,fund-fucker
ro,5,fundurile
ro,6,idiotule
ro,7,gaozari
ro,8,ballbag
ro,9,bile
ro,10,bastard
ro,11,bellend
ro,12,bestial
ro,13,bestialitate
ro,14,căţea
ro,15,cățelele
ro,16,bitching
ro,17,sângeros
ro,18,muie
ro,19,bollok
ro,20,boob
ro,21,ţâţe
ro,22,sânii
ro,23,buceta
ro,24,vagabond
ro,25,îmbinare
ro,26,covor
ro,27,clinchet
ro,28,cipa
ro,29,clitoris
ro,30,cocoş
ro,31,cocoș-fraier
ro,32,cocoșilor
ro,33,șarlatan
ro,34,rahat
ro,35,spermă
ro,36,cumshot
ro,37,cunillingus
ro,38,pizdă
ro,39,la naiba
ro,40,pulă
ro,41,vibrator
ro,42,dildo-uri
ro,43,dink
ro,44,câine-fucker
ro,45,duche
ro,46,opritoare
ro,47,exclama
ro,48,ejaculat
ro,49,ejaculează
ro,50,ejacula
ro,51,ejaculare
ro,52,corvoadă
ro,53,istovitor
ro,54,snop
ro,55,poponari
ro,56,fanny
ro,57,felching
ro,58,felatie
ro,59,flanșă
ro,60,la dracu
ro,61,inpulit
ro,62,nenorocitule
ro,63,futangiilor
ro,64,dracului
ro,65,fuckings
ro,66,fucks
ro,67,fudge packer
ro,68,zeu-al naibii
ro,69,iad
ro,70,hore
ro,71,excitat
ro,72,smucitură-off
ro,73,kock
ro,74,labiilor
ro,75,dorință
ro,76,lusting
ro,77,masochist
ro,78,masturbezi
ro,79,mama nenorocită
ro,80,nazist
ro,81,negru
ro,82,cioroi
ro,83,orgasim
ro,84,orgasm
ro,85,orgasme
ro,86,ciocănitoare
ro,87,penis
ro,88,pișa
ro,89,ofticat
ro,90,pisser
ro,91,pisată
ro,92,pissing
ro,93,pissoff
ro,94,porno
ro,95,pornografie
ro,96,înțepătură
ro,97,intepaturi
ro,98,pube
ro,99,pizde
ro,100,păsărică
ro,101,viol
ro,102,violator
ro,103,rect
ro,104,întârzia
ro,105,rimming
ro,106,sadic
ro,107,insurubare
ro,108,scrot
ro,109,material seminal
ro,110,sex
ro,111,loden
ro,112,trăgea
ro,113,transexuali
ro,114,porcarie
ro,115,cacă
ro,116,shitted
ro,117,caca
ro,118,de pulărie
ro,119,skank
ro,120,curvă
ro,121,curve
ro,122,smegma
ro,123,negru de fum
ro,124,smulge
ro,125,fecior de curva
ro,126,spac
ro,127,curaj
ro,128,testicul
ro,129,pițigoi
ro,130,titt
ro,131,câcat
ro,132,vagin
ro,133,viagra
ro,134,vulvă
ro,135,wang
ro,136,wank
ro,137,x evaluat
ro,138,xxx
ru,0,аборт
ru,1,анальный
ru,2,анус
ru,3,жопа
ru,4,осел придурок
ru,5,ослы
ru,6,мудак
ru,7,придурки
ru,8,ballbag
ru,9,мячи
ru,10,ублюдок
ru,11,bellend
ru,12,развратный
ru,13,скотство
ru,14,сука
ru,15,суки
ru,16,скулить
ru,17,кровавый
ru,18,минета
ru,19,bollok
ru,20,болван
ru,21,буфера
ru,22,грудь
ru,23,бусета
ru,24,бомж
ru,25,приклад
ru,26,ковровщик
ru,27,скважина
ru,28,cipa
ru,29,клитор
ru,30,петух
ru,31,кран-присоска
ru,32,петухи
ru,33,енот
ru,34,дерьмо
ru,35,сперма
ru,36,cunillingus
ru,37,пизда
ru,38,черт
ru,39,дик
ru,40,фаллоимитатор
ru,41,фаллоимитаторы
ru,42,динк
ru,43,собака-засранец
ru,44,дуче
ru,45,дамба
ru,46,эякулят
ru,47,восклицать
ru,48,эякулирует
ru,49,ejaculating
ru,50,эякуляция
ru,51,пидор
ru,52,fagging
ru,53,педик
ru,54,педики
ru,55,фанни
ru,56,фельчинг
ru,57,фелляция
ru,58,фланец
ru,59,блядь
ru,60,трахал
ru,61,подонок
ru,62,лохи
ru,63,ебля
ru,64,fuckings
ru,65,трахается
ru,66,упаковщик выдумки
ru,67,бог проклятая
ru,68,проклятие
ru,69,ад
ru,70,hore
ru,71,роговой
ru,72,придурок-офф
ru,73,кок
ru,74,половые губы
ru,75,похоть
ru,76,вожделеющий
ru,77,мазохист
ru,78,мастурбировать
ru,79,нацист
ru,80,негр
ru,81,негры
ru,82,orgasim
ru,83,оргазм
ru,84,оргазмы
ru,85,клюв
ru,86,пенис
ru,87,ссать
ru,88,пьяный
ru,89,pisser
ru,90,писает
ru,91,ссание
ru,92,разозлить
ru,93,изнурять
ru,94,порно
ru,95,порнография
ru,96,колоть
ru,97,уколов
ru,98,pube
ru,99,кисок
ru,100,киска
ru,101,изнасилование
ru,102,насильник
ru,103,прямая кишка
ru,104,запаздывание
ru,105,римминг
ru,106,садист
ru,107,завинчивание
ru,108,мошонка
ru,109,секс
ru,110,махорка
ru,111,трахает
ru,112,транссексуал
ru,113,ситэ
ru,114,гадит
ru,115,shitted
ru,116,какание
ru,117,сраный
ru,118,skank
ru,119,шлюха
ru,120,неряхи
ru,121,смегма
ru,122,головня
ru,123,урвать
ru,124,сукин сын
ru,125,упп
ru,126,трут
ru,127,яичко
ru,128,сиська
ru,129,сиськи
ru,130,titt
ru,131,дристун
ru,132,влагалище
ru,133,виагра
ru,134,вульва
ru,135,вана
ru,136,онанизм
ru,137,х рейтинг
ru,138,ххх
sk,0,potrat
sk,1,análny
sk,2,riť
sk,3,somár
sk,4,ass-zmrd
sk,5,somáre
sk,6,kretén
sk,7,kreténi
sk,8,ballbag
sk,9,lopty
sk,10,bastard
